address,name,social,index,initial_balance_usd,total_usd_sold
0x392d961bd289833094afc45697887b8199e30862,Kraven___,https://x.com/Kraven___,523,499.9998621378965,11680.41
MASKED,MASKED,MASKED,524,499.9998621378965,0.0
0x25c7160789d8d16212bbd092b65133624ca826d9,GoodonAvax,https://x.com/GoodonAvax,525,499.9998621378965,11611.68
MASKED,MASKED,MASKED,526,499.9998621378965,0.0
MASKED,MASKED,MASKED,527,499.9998621378965,3753.24
0x19fd837ab61844684e6f5cb1ce5044e9cef8da10,spamzx,https://x.com/spamzx,528,499.9998621378965,82124.17
0xf508c2be6c8b5f10a6ea4637332ec9e3270a6fd0,KAOS_the_legend,https://x.com/KAOS_the_legend,529,499.9998621378965,13027.36
0xfb67a6a59609662330171f63142c7259f241f346,StrongGalt,https://x.com/StrongGalt,530,499.9998621378965,6358.24
0x5300a62eaa629f3ce8cc5b59daf1ebfad4042d43,0xSindermann,https://x.com/0xSindermann,531,499.9998621378965,2804.89
0x53f4046df275141992f097fc04b4361f6307b8fa,BrandonSuzuki_,https://x.com/BrandonSuzuki_,532,499.9998621378965,34916.55
0xe342f99f6826229014d1ab6a4a3ffeb3dbd18eae,Fourchette__,https://x.com/Fourchette__,533,499.9998621378965,20408.84
MASKED,MASKED,MASKED,534,499.9998621378965,4333.16
0xd274b3eb7bb8f677c83308cdb16e4b251cad2c53,ButcherXBT,https://x.com/ButcherXBT,535,499.9998621378965,12767.33
0xe3e55d2eb2453d79a27f0d54cac61e3215459f6d,SherbokH,https://x.com/SherbokH,536,499.9998621378965,7576.71
0x49adc5859b38908e3f60686d41463dba45437b02,ThinTallTosin,https://x.com/ThinTallTosin,537,499.9998621378965,16468.12
0x632fd6d5e53a8661e751a964c9d7c9aa63ecaa5a,lotuna_,https://x.com/lotuna_,538,499.9998621378965,46158.29
0x196d1de512a8b696e41a4a2f1989eaa586faf8b2,ChuckBannister_,https://x.com/ChuckBannister_,539,499.9998621378965,0.0
0xc8ed3c2d1509fcf3a3c97c68de3dba66381d337c,albino_peacock_,https://x.com/albino_peacock_,540,499.9998621378965,17898.5
0x9cefc531f9e66786d1ff304c94ea086ed2c190e5,bagman_0,https://x.com/bagman_0,541,499.9998621378965,7319.05
0x85db5dfdd01c111812737cf1266ff11f3f924687,EstridNFT,https://x.com/EstridNFT,542,499.9998621378965,12227.08
0xce4fcd4d03123956d251b956c59e3af22f2dbc13,CryptoKemal,https://x.com/CryptoKemal,543,499.9998621378965,0.0
0x554b1bfb3508e4a27151f7d0fe6520c56bd37e9f,sarkaryan,https://x.com/sarkaryan,544,499.9998621378965,26430.21
0x7384fb562efb5f6f52072e7f5d0034ff067bff9e,RyloeFi,https://x.com/RyloeFi,545,499.9998621378965,19587.72
MASKED,MASKED,MASKED,546,499.9998621378965,3675.76
MASKED,MASKED,MASKED,547,499.9998621378965,0.0
0x600ea6701d891c0290ca2dd0bd4a0d10673aa9c1,kenjidgn,https://x.com/kenjidgn,548,499.9998621378965,35180.86
0x9cce06b034183de27da91900b5b651588d0dcd2f,Zeneca,https://x.com/Zeneca,549,499.9998621378965,17106.85
0x0e0ee41547d5e0da762a8b4db911d0609fd4c62a,pikipallo,https://x.com/pikipallo,550,499.9998621378965,5318.07
0xa5b7922f058b4675dce7acfdc6d43e9b8ec68de6,cameldck,https://x.com/cameldck,551,499.9998621378965,39296.45
MASKED,MASKED,MASKED,552,499.9998621378965,25460.01
0x6dbb8109b561f87db656c918c86b51da0661956d,ErmiteSauvage,https://x.com/ErmiteSauvage,553,499.9998621378965,3547.88
MASKED,MASKED,MASKED,554,499.9998621378965,0.0
0xcb4032379caf07bc41c7cf2a10763f99a170c2ed,___Brainiac,https://x.com/___Brainiac,555,499.9998621378965,0.0
0xc67389b30a7ee1ee8bef6645e818f27e27a74929,KodieDegen,https://x.com/KodieDegen,556,499.9998621378965,36372.9
0x92b5231fb1c6c21c0ca4c522f22b5e1e6fc6fb67,valencrypto1,https://x.com/valencrypto1,557,499.9998621378965,25650.62
0xc4ef6abdaddd3c78b4fdbed1498dbf94aa7fbbf1,CryptobondAK,https://x.com/CryptobondAK,558,499.9998621378965,11262.2
MASKED,MASKED,MASKED,559,499.9998621378965,0.0
0x3a401dd6c78fae3130e11ab625ebd4f6e70baa8e,marccolcer,https://x.com/marccolcer,560,499.9998621378965,9240.81
0x16e322f59c72d8d10731112451b42c1e8f836af2,Trigga83_NFT,https://x.com/Trigga83_NFT,561,499.9998621378965,11125.06
0x88a3651e9faf68c4905f32c90333e4ab676620d5,TexadaTimewarp7,https://x.com/TexadaTimewarp7,562,499.9998621378965,19387.38
0xe24c4dee744a3f6f4fb1f7c174b24dc07c12214e,RonPaulDFS,https://x.com/RonPaulDFS,563,499.9998621378965,63702.3
0x701535837de15a6d56441744c2016eba327af725,trullyautist,https://x.com/trullyautist,564,499.9998621378965,5520.87
0x2fe4eb6c727626f0210d5baf54a071231d889885,KitsouNova,https://x.com/KitsouNova,565,499.9998621378965,19326.97
0x19a88cfc0b097e6f9f2bfdd0cc18765e169ca05c,0xGrands,https://x.com/0xGrands,566,499.9998621378965,9993.82
0x950ba482fd1532e54ee9e8582dcbad835fe092ee,0xHippV,https://x.com/0xHippV,567,499.9998621378965,6059.89
0x62dff92444562cbe6842523216ca7b6fa71fb9e7,Narualex04,https://x.com/Narualex04,568,499.9998621378965,15541.88
0xb7791fccde9ac1e055d4b5d6024bce992583718a,MtDoji,https://x.com/MtDoji,569,499.9998621378965,17308.32
0x0c39f0970cf3118fd004a3f069e59dabc6714980,IsbjornDAO,https://x.com/IsbjornDAO,570,499.9998621378965,2585.73
MASKED,MASKED,MASKED,571,499.9998621378965,15693.63
0xfbb776012e6607264eec5ff726f1a850d896c816,Mash_CT,https://x.com/Mash_CT,572,499.9998621378965,0.0
0xc23958538e4ab2b3f5c69cc8aab1e9ba48c01433,TopsNFT,https://x.com/TopsNFT,573,499.9998621378965,0.0
0x03df0dc1c412f5401621711c7b1a7e728d39a164,OxAkaza,https://x.com/OxAkaza,574,499.9998621378965,23212.26
MASKED,MASKED,MASKED,575,499.9998621378965,0.0
0x010ec938c5e959fbfef56041495fc7302d1d33ff,kalafud,https://x.com/kalafud,576,499.9998621378965,22389.45
0xfd24043bd0e79f44df070632f7e9b8478c78001f,0xRyderr,https://x.com/0xRyderr,577,499.9998621378965,28021.0
0x8abd222946c3dcd167045a9aa7cf2157e6a93513,jin_trades,https://x.com/jin_trades,578,499.9998621378965,23757.99
0xb6f2fbd8c9dfbc0d9042a48fd3d993f71fcc6252,_0xIce,https://x.com/_0xIce,579,499.9998621378965,1053.99
0x287bdf8c332d44bb015f8b4deb6513010c951f39,beast_ico,https://x.com/beast_ico,580,499.9998621378965,23605.61
MASKED,MASKED,MASKED,581,499.9998621378965,0.0
0x827b9d452bd776dee2d8abf7e90f992adee0cf7f,fs242t,https://x.com/fs242t,582,499.9998621378965,13891.62
0x8b0b99e2e891bc9a3fc296c95e4e930642863a08,0xMemeDegen,https://x.com/0xMemeDegen,583,499.9998621378965,1487.91
0xbcf9cd70e00d47328ca1607af3e266bf93bbbafa,Luckyman13G,https://x.com/Luckyman13G,584,499.9998621378965,3035.23
MASKED,MASKED,MASKED,585,499.9998621378965,565.52
MASKED,MASKED,MASKED,586,499.9998621378965,7334.84
MASKED,MASKED,MASKED,587,499.9998621378965,22924.95
MASKED,MASKED,MASKED,588,499.9998621378965,72856.65
0xcd715d5f8a35b6cbdaff0d93bc42ff3f53fd1306,ClassiKNFT,https://x.com/ClassiKNFT,589,499.9998621378965,4778.92
0x67d0357f9c4ed0c565114bad06a610ee20801c37,oguzcapacioglu,https://x.com/oguzcapacioglu,590,499.9998621378965,1038.5
0x76f8abf5f0e91961cd042d35358cdeb0d767b1d7,_djocreates,https://x.com/_djocreates,591,499.9998621378965,28081.95
0x0cae577b2fba7aeb406aeaf0550cb68e653f6b4f,SnowWolf_AVAX,https://x.com/SnowWolf_AVAX,592,499.9998621378965,48547.02
0x9108473818614292320f099e6b7b8444cf5b7bb5,gloavax,https://x.com/gloavax,593,499.9998621378965,35365.52
MASKED,MASKED,MASKED,594,499.9998621378965,1293.39
0x6d021cab25e2d3eaae0603fcb4b8ec2c3aec2154,AlexPancakesNFT,https://x.com/AlexPancakesNFT,595,499.9998621378965,2557.92
0xfd4810d87ee8f2f638eb8c79406e53a44d0f6ad5,yellowbrah69,https://x.com/yellowbrah69,596,499.9998621378965,43105.62
0x59de758485f31c989d5ceda62f78bab94f735c83,Ser_Mustache,https://x.com/Ser_Mustache,597,499.9998621378965,8882.09
0xedc67d3d1734f59155687f414f9870ca8492b9ae,0xJerem,https://x.com/0xJerem,598,499.9998621378965,2635.24
0x94f35b2444ec6e60296002e028a7fcd74fd6c5ed,PFiniello,https://x.com/PFiniello,599,499.9998621378965,11210.71
0x20d4d527abeb81039ca62fdf4388cc823799b084,TimDraws,https://x.com/TimDraws,600,499.9998621378965,55742.48
0xea7d9e0ce6544887d58661369f806b5f89279f2e,0xCeb,https://x.com/0xCeb,601,499.9998621378965,48757.52
0x117f1f13209de72ae7a3ff6d75397117f39a9d3e,jonycsarker,https://x.com/jonycsarker,602,499.9998621378965,5452.34
0x9c17eccd118516f34d194ed2fc2c5a6ab0424062,Dav2y_,https://x.com/Dav2y_,603,499.9998621378965,33676.85
0xaae01a4132e43de63137dd4a4ad6f8ad29f48a77,RMacPDX,https://x.com/RMacPDX,604,499.9998621378965,0.0
MASKED,MASKED,MASKED,605,499.9998621378965,8471.36
0xb59c191aee99a05827f70e92d6e6ac2b8f4b1f2c,sissyphus1793,https://x.com/sissyphus1793,606,499.9998621378965,15141.9
0xc4aec60de553c5db9e4d4f4814c68b32195c2f07,ghmm_hm,https://x.com/ghmm_hm,607,499.9998621378965,6979.0
0xee14618d37410dbcba1ea5f999b76420c51d5194,0xBlueDigger,https://x.com/0xBlueDigger,608,499.9998621378965,7296.74
MASKED,MASKED,MASKED,609,499.9998621378965,2244.44
0x958c81d7960edf73f3104a99c1aa0990f88f4ec9,0xPonzito,https://x.com/0xPonzito,610,499.9998621378965,30489.87
MASKED,MASKED,MASKED,611,499.9998621378965,4045.06
0xa0f716933deda264269e5b4285dbdbd51ede0324,0xLTR,https://x.com/0xLTR,612,499.9998621378965,26487.37
0xc8eb47b5b16ceb27bd42cb1a22228a34459efd36,SolSniffer,https://x.com/SolSniffer,613,499.9998621378965,11747.72
0xe673d59ed552d6d417ea508233397197daa2645b,KeyboardYeti,https://x.com/KeyboardYeti,614,499.9998621378965,12533.52
MASKED,MASKED,MASKED,615,499.9998621378965,34174.0
0x7cb4b4f60f0330079dc423bda481fef23f370817,nopcanmakehrth,https://x.com/nopcanmakehrth,616,499.9998621378965,2034.23
0xdb169f08e204410ad5ca61c8729de6699e3521cd,zoomeranon69,https://x.com/zoomeranon69,617,499.9998621378965,29617.92
0x3b231cbbd451572e36240edf4976e6b81ddef4f3,$vePHAR Airdrop,https://x.com/LHBCrypto,618,1300.0,0.0
0xfa4f91e32a24ba360adb308dde7c6167291f623f,Gurpreet8413,https://x.com/Gurpreet8413,619,499.9998621378965,30053.74
MASKED,MASKED,MASKED,620,499.9998621378965,2197.52
MASKED,MASKED,MASKED,621,499.9998621378965,58393.24
0x593e30ec144d104cfb7f04c0d2fdbbc3e2e8b172,CryptoMad89,https://x.com/CryptoMad89,622,499.9998621378965,3857.89
MASKED,MASKED,MASKED,623,1300.0,0.0
0xfa8d41a2e1c6300703d179d42e700b386a3302ed,G0D_P0ST,https://x.com/G0D_P0ST,624,499.9998621378965,0.0
0x6026327a678f7146e578ad6a622c4157edf22aef,Curly_HairMan,https://x.com/Curly_HairMan,625,499.9998621378965,16672.72
0xf508c2be6c8b5f10a6ea4637332ec9e3270a6fd0,KAOS_the_legend,https://x.com/KAOS_the_legend,626,499.9998621378965,13027.36
0x20fd62dc6963c91ad631fb9da4c6f172f3b84dc9,BitSchizo (raffle winner),https://x.com/BitSchizo,627,1300.0,71472.04
0xb5d6cdec20963882a0d3def5a60afd3223ec48c4,tactical_retreat,https://x.com/twitt_tr,628,2429.076289441486,47877.64
